MSG,8,0,1,155C2E,1,2023/11/04,16:03:15.579,2023/11/04,16:03:15.579,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:15.798,2023/11/04,16:03:15.798,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:17.155,2023/11/04,16:03:17.155,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:17.233,2023/11/04,16:03:17.233,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:17.451,2023/11/04,16:03:17.451,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:17.451,2023/11/04,16:03:17.451,,35000,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:17.576,2023/11/04,16:03:17.576,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:17.857,2023/11/04,16:03:17.857,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:18.434,2023/11/04,16:03:18.434,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:18.543,2023/11/04,16:03:18.543,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:18.621,2023/11/04,16:03:18.621,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:18.886,2023/11/04,16:03:18.886,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:19.058,2023/11/04,16:03:19.058,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:19.339,2023/11/04,16:03:19.339,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:20.072,2023/11/04,16:03:20.072,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:21.117,2023/11/04,16:03:21.117,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.180,2023/11/04,16:03:21.180,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.242,2023/11/04,16:03:21.242,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.289,2023/11/04,16:03:21.289,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.367,2023/11/04,16:03:21.367,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:21.367,2023/11/04,16:03:21.367,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.507,2023/11/04,16:03:21.507,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.507,2023/11/04,16:03:21.507,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:21.507,2023/11/04,16:03:21.507,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.507,2023/11/04,16:03:21.507,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:21.866,2023/11/04,16:03:21.866,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:22.194,2023/11/04,16:03:22.194,,35000,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:23.442,2023/11/04,16:03:23.442,,35000,,,,,,0751,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:23.442,2023/11/04,16:03:23.442,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:24.518,2023/11/04,16:03:24.518,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:24.518,2023/11/04,16:03:24.518,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:24.830,2023/11/04,16:03:24.830,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:24.939,2023/11/04,16:03:24.939,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:25.407,2023/11/04,16:03:25.407,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:25.470,2023/11/04,16:03:25.470,,35000,,,,,,0751,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:25.470,2023/11/04,16:03:25.470,,35000,,,,,,0751,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:25.470,2023/11/04,16:03:25.470,,35000,,,,,,0751,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:25.594,2023/11/04,16:03:25.594,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:25.735,2023/11/04,16:03:25.735,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:25.782,2023/11/04,16:03:25.782,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:25.969,2023/11/04,16:03:25.969,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:26.811,2023/11/04,16:03:26.811,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:26.983,2023/11/04,16:03:26.983,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:27.248,2023/11/04,16:03:27.248,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:27.357,2023/11/04,16:03:27.357,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:27.841,2023/11/04,16:03:27.841,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:27.981,2023/11/04,16:03:27.981,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:28.059,2023/11/04,16:03:28.059,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:28.090,2023/11/04,16:03:28.090,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:28.278,2023/11/04,16:03:28.278,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:28.465,2023/11/04,16:03:28.465,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:28.574,2023/11/04,16:03:28.574,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:28.574,2023/11/04,16:03:28.574,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:29.089,2023/11/04,16:03:29.089,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:29.089,2023/11/04,16:03:29.089,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:29.136,2023/11/04,16:03:29.136,,35000,,,,,,0751,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:29.136,2023/11/04,16:03:29.136,,35000,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:29.432,2023/11/04,16:03:29.432,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:29.432,2023/11/04,16:03:29.432,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:29.479,2023/11/04,16:03:29.479,,35000,,,,,,0751,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:29.713,2023/11/04,16:03:29.713,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:30.025,2023/11/04,16:03:30.025,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:30.072,2023/11/04,16:03:30.072,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:30.072,2023/11/04,16:03:30.072,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:30.134,2023/11/04,16:03:30.134,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:30.680,2023/11/04,16:03:30.680,,,,,,,,,0,0,0,0
ID,0,0,1,155C2E,1,2023/11/04,16:03:31.101,2023/11/04,16:03:31.101,SDM6115 
MSG,6,0,1,155C2E,1,2023/11/04,16:03:31.101,2023/11/04,16:03:31.101,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:31.195,2023/11/04,16:03:31.195,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:31.195,2023/11/04,16:03:31.195,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:31.273,2023/11/04,16:03:31.273,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:31.413,2023/11/04,16:03:31.413,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:31.460,2023/11/04,16:03:31.460,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:31.772,2023/11/04,16:03:31.772,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:31.897,2023/11/04,16:03:31.897,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:32.755,2023/11/04,16:03:32.755,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:32.833,2023/11/04,16:03:32.833,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:32.833,2023/11/04,16:03:32.833,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:32.880,2023/11/04,16:03:32.880,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:33.426,2023/11/04,16:03:33.426,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:33.426,2023/11/04,16:03:33.426,,35000,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:33.519,2023/11/04,16:03:33.519,,35000,,,,,,0751,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:33.519,2023/11/04,16:03:33.519,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:34.112,2023/11/04,16:03:34.112,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:34.518,2023/11/04,16:03:34.518,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:34.627,2023/11/04,16:03:34.627,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:35.438,2023/11/04,16:03:35.438,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:35.485,2023/11/04,16:03:35.485,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:35.563,2023/11/04,16:03:35.563,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:35.594,2023/11/04,16:03:35.594,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:35.594,2023/11/04,16:03:35.594,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:35.672,2023/11/04,16:03:35.672,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:36.514,2023/11/04,16:03:36.514,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:37.045,2023/11/04,16:03:37.045,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:37.170,2023/11/04,16:03:37.170,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:37.232,2023/11/04,16:03:37.232,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:38.168,2023/11/04,16:03:38.168,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:47.138,2023/11/04,16:03:47.138,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:47.185,2023/11/04,16:03:47.185,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:47.185,2023/11/04,16:03:47.185,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:47.700,2023/11/04,16:03:47.700,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:47.902,2023/11/04,16:03:47.902,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:48.043,2023/11/04,16:03:48.043,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:48.168,2023/11/04,16:03:48.168,,35000,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:48.168,2023/11/04,16:03:48.168,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:48.277,2023/11/04,16:03:48.277,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:48.277,2023/11/04,16:03:48.277,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:48.308,2023/11/04,16:03:48.308,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:48.308,2023/11/04,16:03:48.308,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:48.464,2023/11/04,16:03:48.464,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:48.526,2023/11/04,16:03:48.526,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:49.057,2023/11/04,16:03:49.057,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:49.135,2023/11/04,16:03:49.135,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:49.478,2023/11/04,16:03:49.478,,35000,,,,,,0751,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:49.572,2023/11/04,16:03:49.572,,35025,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:49.572,2023/11/04,16:03:49.572,,35025,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:49.837,2023/11/04,16:03:49.837,,35025,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:50.773,2023/11/04,16:03:50.773,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:50.882,2023/11/04,16:03:50.882,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:50.929,2023/11/04,16:03:50.929,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.205,2023/11/04,16:03:54.205,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.486,2023/11/04,16:03:54.486,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.486,2023/11/04,16:03:54.486,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.595,2023/11/04,16:03:54.595,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.642,2023/11/04,16:03:54.642,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.751,2023/11/04,16:03:54.751,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:54.829,2023/11/04,16:03:54.829,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:55.484,2023/11/04,16:03:55.484,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:55.531,2023/11/04,16:03:55.531,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:56.046,2023/11/04,16:03:56.046,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:56.155,2023/11/04,16:03:56.155,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:56.155,2023/11/04,16:03:56.155,,35025,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:56.467,2023/11/04,16:03:56.467,,35025,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:56.545,2023/11/04,16:03:56.545,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:56.685,2023/11/04,16:03:56.685,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:56.685,2023/11/04,16:03:56.685,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:56.997,2023/11/04,16:03:56.997,,,,,,,,,0,0,0,0
MSG,1,0,1,155C2E,1,2023/11/04,16:03:56.997,2023/11/04,16:03:56.997,SDM6115 ,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:57.387,2023/11/04,16:03:57.387,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:57.450,2023/11/04,16:03:57.450,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:57.450,2023/11/04,16:03:57.450,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:57.497,2023/11/04,16:03:57.497,,35025,,,,,,0751,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:57.497,2023/11/04,16:03:57.497,,35025,,,,,,0751,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:57.668,2023/11/04,16:03:57.668,,35025,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:57.793,2023/11/04,16:03:57.793,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:57.793,2023/11/04,16:03:57.793,,35025,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:57.871,2023/11/04,16:03:57.871,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:58.245,2023/11/04,16:03:58.245,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:58.339,2023/11/04,16:03:58.339,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:58.339,2023/11/04,16:03:58.339,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:58.339,2023/11/04,16:03:58.339,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:58.885,2023/11/04,16:03:58.885,,,,,,,,,0,0,0,0
MSG,5,0,1,155C2E,1,2023/11/04,16:03:58.885,2023/11/04,16:03:58.885,,35000,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.166,2023/11/04,16:03:59.166,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.166,2023/11/04,16:03:59.166,,,,,,,,,0,0,0,0
MSG,6,0,1,155C2E,1,2023/11/04,16:03:59.166,2023/11/04,16:03:59.166,,35000,,,,,,0751,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.244,2023/11/04,16:03:59.244,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.244,2023/11/04,16:03:59.244,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.525,2023/11/04,16:03:59.525,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.587,2023/11/04,16:03:59.587,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.634,2023/11/04,16:03:59.634,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:03:59.712,2023/11/04,16:03:59.712,,,,,,,,,0,0,0,0
MSG,8,0,1,155C2E,1,2023/11/04,16:04:00.819,2023/11/04,16:04:00.819,,,,,,,,,0,0,0,0
